city,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,snowfall_sum,windspeed_10m_max,windgusts_10m_max,cloudcover_mean,weathercode,country,continent,latitude,longitude,coastal_city,date,month,day_of_week,day_of_year,week_of_year,is_weekend,season,temp_range,heavy_rain_flag,heatwave_flag,high_wind_flag,temp_lag_1,temp_lag_7,temp_7d_avg,precip_7d_sum
London,10.1,6.0,8.2,7.4,2.9,4.5,4.5,0.0,20.4,48.2,57,55,UK,Europe,51.5074,-0.1278,1,2026-02-28,2,5,59,9,1,Winter,4.1,0,0,0,11.3,11.0,11.028571428571428,12.4
London,12.5,6.3,9.5,9.6,3.4,0.6,0.6,0.0,21.9,48.2,85,51,UK,Europe,51.5074,-0.1278,1,2026-03-01,3,6,60,9,1,Spring,6.2,0,0,0,8.2,11.8,10.7,11.0
London,14.6,8.8,11.1,12.4,5.7,0.0,0.0,0.0,17.2,40.7,71,3,UK,Europe,51.5074,-0.1278,1,2026-03-02,3,0,61,10,0,Spring,5.799999999999999,0,0,0,9.5,10.4,10.8,10.3
London,14.1,5.9,9.3,12.7,4.1,0.0,0.0,0.0,11.0,23.4,34,3,UK,Europe,51.5074,-0.1278,1,2026-03-03,3,1,62,10,0,Spring,8.2,0,0,0,11.1,12.2,10.385714285714286,10.1
London,13.3,5.2,8.4,12.0,2.8,0.0,0.0,0.0,11.0,22.7,29,3,UK,Europe,51.5074,-0.1278,1,2026-03-04,3,2,63,10,0,Spring,8.100000000000001,0,0,0,9.3,12.2,9.842857142857143,10.1
London,17.0,6.9,11.5,15.4,4.5,0.0,0.0,0.0,11.0,25.9,18,3,UK,Europe,51.5074,-0.1278,1,2026-03-05,3,3,64,10,0,Spring,10.1,0,0,0,8.4,11.1,9.900000000000002,9.7
London,11.0,7.4,9.2,9.7,5.3,5.4,5.4,0.0,9.9,22.7,94,61,UK,Europe,51.5074,-0.1278,1,2026-03-06,3,4,65,10,0,Spring,3.6,0,0,0,11.5,11.3,9.6,10.5
London,9.9,6.9,8.1,8.1,4.7,0.0,0.0,0.0,9.6,22.7,100,3,UK,Europe,51.5074,-0.1278,1,2026-03-07,3,5,66,10,1,Spring,3.0,0,0,0,9.2,8.2,9.585714285714284,6.0
London,12.6,7.2,8.8,11.6,5.3,0.0,0.0,0.0,8.6,22.0,92,3,UK,Europe,51.5074,-0.1278,1,2026-03-08,3,6,67,10,1,Spring,5.4,0,0,0,8.1,9.5,9.485714285714284,5.4
London,14.1,6.7,9.7,13.4,5.2,0.2,0.2,0.0,8.2,25.2,86,51,UK,Europe,51.5074,-0.1278,1,2026-03-09,3,0,68,11,0,Spring,7.399999999999999,0,0,0,8.8,11.1,9.285714285714286,5.6000000000000005
London,12.2,9.1,10.0,9.3,5.9,0.2,0.2,0.0,18.5,45.7,88,51,UK,Europe,51.5074,-0.1278,1,2026-03-10,3,1,69,11,0,Spring,3.1,0,0,0,9.7,9.3,9.385714285714286,5.800000000000001
London,12.1,7.3,10.2,7.8,3.8,1.9,1.9,0.0,21.7,51.1,54,53,UK,Europe,51.5074,-0.1278,1,2026-03-11,3,2,70,11,0,Spring,4.8,0,0,0,10.0,8.4,9.642857142857142,7.7
London,11.6,6.4,9.6,6.9,2.7,0.6,0.6,0.0,33.1,78.8,85,51,UK,Europe,51.5074,-0.1278,1,2026-03-12,3,3,71,11,0,Spring,5.199999999999999,0,0,0,10.2,11.5,9.37142857142857,8.3
London,11.2,4.1,7.7,7.0,0.7,6.5,6.5,0.0,29.0,69.5,88,63,UK,Europe,51.5074,-0.1278,1,2026-03-13,3,4,72,11,0,Spring,7.1,0,0,0,9.6,9.2,9.157142857142857,9.4
London,10.4,1.8,5.9,6.6,-1.4,0.7,0.4,0.21,11.9,32.0,30,71,UK,Europe,51.5074,-0.1278,1,2026-03-14,3,5,73,11,1,Spring,8.6,0,0,0,7.7,8.1,8.842857142857143,10.1
London,11.6,2.4,6.8,6.3,-0.8,2.6,2.6,0.0,26.1,61.2,53,55,UK,Europe,51.5074,-0.1278,1,2026-03-15,3,6,74,11,1,Spring,9.2,0,0,0,5.9,8.8,8.557142857142857,12.7
London,11.6,5.2,8.3,8.1,1.4,0.0,0.0,0.0,20.2,49.0,77,3,UK,Europe,51.5074,-0.1278,1,2026-03-16,3,0,75,12,0,Spring,6.4,0,0,0,6.8,9.7,8.357142857142858,12.5
London,13.6,8.9,11.1,11.2,6.5,0.0,0.0,0.0,19.8,45.4,61,3,UK,Europe,51.5074,-0.1278,1,2026-03-17,3,1,76,12,0,Spring,4.699999999999999,0,0,0,8.3,10.0,8.514285714285714,12.3
London,17.3,8.1,11.8,15.4,5.9,0.0,0.0,0.0,13.3,30.6,0,0,UK,Europe,51.5074,-0.1278,1,2026-03-18,3,2,77,12,0,Spring,9.2,0,0,0,11.1,10.2,8.742857142857144,10.4
London,15.6,5.4,10.2,13.0,2.8,0.0,0.0,0.0,11.2,28.1,10,3,UK,Europe,51.5074,-0.1278,1,2026-03-19,3,3,78,12,0,Spring,10.2,0,0,0,11.8,9.6,8.82857142857143,9.8
London,12.9,3.5,8.3,10.6,0.7,0.0,0.0,0.0,9.4,22.3,75,3,UK,Europe,51.5074,-0.1278,1,2026-03-20,3,4,79,12,0,Spring,9.4,0,0,0,10.2,7.7,8.914285714285715,3.3
London,12.4,2.7,7.5,9.7,-0.1,0.0,0.0,0.0,8.1,22.3,54,3,UK,Europe,51.5074,-0.1278,1,2026-03-21,3,5,80,12,1,Spring,9.7,0,0,0,8.3,5.9,9.142857142857142,2.6
London,11.5,1.1,7.0,9.6,-1.3,0.0,0.0,0.0,6.3,19.1,65,3,UK,Europe,51.5074,-0.1278,1,2026-03-22,3,6,81,12,1,Spring,10.4,0,0,0,7.5,6.8,9.171428571428573,0.0
London,14.9,3.7,9.2,12.6,1.8,0.0,0.0,0.0,11.7,27.0,88,3,UK,Europe,51.5074,-0.1278,1,2026-03-23,3,0,82,13,0,Spring,11.2,0,0,0,7.0,8.3,9.3,0.0
London,13.1,8.6,10.5,9.6,5.9,1.7,1.7,0.0,27.4,67.3,100,61,UK,Europe,51.5074,-0.1278,1,2026-03-24,3,1,83,13,0,Spring,4.5,0,0,0,9.2,11.1,9.214285714285714,1.7
London,9.2,4.4,7.0,4.2,-0.1,3.3,2.8,0.35,27.9,69.8,46,73,UK,Europe,51.5074,-0.1278,1,2026-03-25,3,2,84,13,0,Spring,4.799999999999999,0,0,0,10.5,11.8,8.528571428571428,5.0
London,9.6,2.0,5.8,5.7,-1.4,0.0,0.0,0.0,14.8,36.4,32,3,UK,Europe,51.5074,-0.1278,1,2026-03-26,3,3,85,13,0,Spring,7.6,0,0,0,7.0,10.2,7.899999999999999,5.0
London,11.9,5.7,8.8,9.4,2.5,1.1,1.1,0.0,15.9,38.5,97,51,UK,Europe,51.5074,-0.1278,1,2026-03-27,3,4,86,13,0,Spring,6.2,0,0,0,5.8,8.3,7.971428571428572,6.1
London,10.2,3.8,7.0,5.6,0.2,0.5,0.5,0.0,20.1,50.0,25,51,UK,Europe,51.5074,-0.1278,1,2026-03-28,3,5,87,13,1,Spring,6.4,0,0,0,8.8,7.5,7.899999999999999,6.6
London,10.0,2.3,6.9,6.1,-0.8,0.5,0.5,0.0,22.2,58.0,75,51,UK,Europe,51.5074,-0.1278,1,2026-03-29,3,6,88,13,1,Spring,7.7,0,0,0,7.0,7.0,7.885714285714285,7.1
London,11.2,6.5,9.1,6.7,3.1,0.2,0.2,0.0,23.3,53.6,41,51,UK,Europe,51.5074,-0.1278,1,2026-03-30,3,0,89,14,0,Spring,4.699999999999999,0,0,0,6.9,9.2,7.871428571428572,7.3
London,16.4,7.1,11.4,15.0,4.2,0.4,0.4,0.0,11.6,31.7,68,51,UK,Europe,51.5074,-0.1278,1,2026-03-31,3,1,90,14,0,Spring,9.3,0,0,0,9.1,10.5,8.0,6.0
London,13.7,8.8,11.2,11.2,7.0,0.1,0.1,0.0,8.6,22.7,77,51,UK,Europe,51.5074,-0.1278,1,2026-04-01,4,2,91,14,0,Spring,4.899999999999999,0,0,0,11.4,7.0,8.6,2.8000000000000003
London,10.6,5.4,8.5,8.1,2.3,0.0,0.0,0.0,14.8,36.4,70,3,UK,Europe,51.5074,-0.1278,1,2026-04-02,4,3,92,14,0,Spring,5.199999999999999,0,0,0,11.2,5.8,8.985714285714286,2.8000000000000003
London,15.9,7.6,11.4,12.5,4.5,1.5,1.5,0.0,26.4,62.3,97,51,UK,Europe,51.5074,-0.1278,1,2026-04-03,4,4,93,14,0,Spring,8.3,0,0,0,8.5,8.8,9.357142857142858,3.2
London,14.2,7.9,11.2,10.7,5.6,0.4,0.4,0.0,28.0,65.2,65,51,UK,Europe,51.5074,-0.1278,1,2026-04-04,4,5,94,14,1,Spring,6.299999999999999,0,0,0,11.4,7.0,9.957142857142856,3.1
London,13.1,7.3,10.5,8.0,4.0,0.4,0.4,0.0,27.5,65.2,74,51,UK,Europe,51.5074,-0.1278,1,2026-04-05,4,6,95,14,1,Spring,5.8,0,0,0,11.2,6.9,10.471428571428572,3.0
London,14.9,3.0,9.4,11.9,0.8,0.0,0.0,0.0,11.5,30.2,51,3,UK,Europe,51.5074,-0.1278,1,2026-04-06,4,0,96,15,0,Spring,11.9,0,0,0,10.5,9.1,10.514285714285714,2.8
London,20.2,6.6,13.0,17.6,3.4,0.0,0.0,0.0,14.2,37.4,4,1,UK,Europe,51.5074,-0.1278,1,2026-04-07,4,1,97,15,0,Spring,13.6,0,0,0,9.4,11.4,10.742857142857144,2.4
London,25.9,9.8,17.7,24.7,7.8,0.0,0.0,0.0,9.7,27.7,11,1,UK,Europe,51.5074,-0.1278,1,2026-04-08,4,2,98,15,0,Spring,16.099999999999998,0,0,0,13.0,11.2,11.671428571428567,2.3
London,21.0,9.1,15.3,19.2,5.0,0.2,0.2,0.0,21.4,56.9,63,51,UK,Europe,51.5074,-0.1278,1,2026-04-09,4,3,99,15,0,Spring,11.9,0,0,0,17.7,8.5,12.642857142857142,2.5
London,12.9,6.4,9.3,9.4,3.0,0.0,0.0,0.0,14.8,35.6,99,3,UK,Europe,51.5074,-0.1278,1,2026-04-10,4,4,100,15,0,Spring,6.5,0,0,0,15.3,11.4,12.342857142857142,1.0
London,12.8,8.6,10.6,9.1,3.6,0.3,0.3,0.0,24.5,59.0,68,51,UK,Europe,51.5074,-0.1278,1,2026-04-11,4,5,101,15,1,Spring,4.200000000000001,0,0,0,9.3,11.2,12.257142857142856,0.9
London,15.1,7.9,10.8,10.7,3.7,0.3,0.3,0.0,22.0,55.1,16,51,UK,Europe,51.5074,-0.1278,1,2026-04-12,4,6,102,15,1,Spring,7.199999999999999,0,0,0,10.6,10.5,12.3,0.8
London,13.3,4.7,9.3,10.8,3.1,1.0,1.0,0.0,10.9,37.1,18,53,UK,Europe,51.5074,-0.1278,1,2026-04-13,4,0,103,16,0,Spring,8.600000000000001,0,0,0,10.8,9.4,12.285714285714286,1.8
London,16.5,5.4,11.4,12.8,3.1,0.0,0.0,0.0,17.9,45.4,59,3,UK,Europe,51.5074,-0.1278,1,2026-04-14,4,1,104,16,0,Spring,11.1,0,0,0,9.3,13.0,12.05714285714286,1.8
London,17.0,11.4,14.1,14.3,8.8,1.0,1.0,0.0,26.9,63.4,70,51,UK,Europe,51.5074,-0.1278,1,2026-04-15,4,2,105,16,0,Spring,5.6,0,0,0,11.4,17.7,11.542857142857144,2.8
London,17.4,10.1,13.4,13.9,7.6,0.5,0.5,0.0,17.8,43.2,86,51,UK,Europe,51.5074,-0.1278,1,2026-04-16,4,3,106,16,0,Spring,7.299999999999999,0,0,0,14.1,15.3,11.271428571428572,3.1
London,17.6,10.9,13.8,13.8,9.3,0.7,0.7,0.0,20.3,49.0,81,53,UK,Europe,51.5074,-0.1278,1,2026-04-17,4,4,107,16,0,Spring,6.700000000000001,0,0,0,13.4,9.3,11.914285714285716,3.8
London,16.8,9.6,13.2,13.4,7.4,0.1,0.1,0.0,12.7,34.2,45,51,UK,Europe,51.5074,-0.1278,1,2026-04-18,4,5,108,16,1,Spring,7.200000000000001,0,0,0,13.8,10.6,12.285714285714286,3.6
London,15.7,6.5,11.3,12.4,3.4,0.0,0.0,0.0,12.1,32.4,34,3,UK,Europe,51.5074,-0.1278,1,2026-04-19,4,6,109,16,1,Spring,9.2,0,0,0,13.2,10.8,12.357142857142858,3.3000000000000003
London,13.4,5.8,10.1,9.4,3.5,0.0,0.0,0.0,15.4,38.2,55,3,UK,Europe,51.5074,-0.1278,1,2026-04-20,4,0,110,17,0,Spring,7.6,0,0,0,11.3,9.3,12.471428571428572,2.3
London,14.1,5.9,9.9,9.5,2.8,0.0,0.0,0.0,22.4,55.1,31,3,UK,Europe,51.5074,-0.1278,1,2026-04-21,4,1,111,17,0,Spring,8.2,0,0,0,10.1,11.4,12.257142857142858,2.3
London,16.5,6.7,11.5,12.5,3.4,0.0,0.0,0.0,21.3,54.0,2,1,UK,Europe,51.5074,-0.1278,1,2026-04-22,4,2,112,17,0,Spring,9.8,0,0,0,9.9,14.1,11.885714285714286,1.3
London,18.0,7.2,12.1,15.2,4.4,0.0,0.0,0.0,14.8,39.6,1,0,UK,Europe,51.5074,-0.1278,1,2026-04-23,4,3,113,17,0,Spring,10.8,0,0,0,11.5,13.4,11.7,0.7999999999999999
London,19.2,4.7,11.5,16.1,1.3,0.0,0.0,0.0,12.6,34.9,6,2,UK,Europe,51.5074,-0.1278,1,2026-04-24,4,4,114,17,0,Spring,14.5,0,0,0,12.1,13.8,11.37142857142857,0.1
London,21.6,4.7,13.1,19.0,2.6,0.0,0.0,0.0,8.9,23.4,30,3,UK,Europe,51.5074,-0.1278,1,2026-04-25,4,5,115,17,1,Spring,16.900000000000002,0,0,0,11.5,13.2,11.357142857142858,0.0
London,19.5,7.5,13.5,17.6,5.2,0.0,0.0,0.0,11.6,29.9,88,3,UK,Europe,51.5074,-0.1278,1,2026-04-26,4,6,116,17,1,Spring,12.0,0,0,0,13.1,11.3,11.671428571428567,0.0
London,21.6,7.9,14.5,19.3,6.3,0.6,0.6,0.0,13.4,37.4,44,51,UK,Europe,51.5074,-0.1278,1,2026-04-27,4,0,117,18,0,Spring,13.7,0,0,0,13.5,10.1,12.3,0.6
London,17.4,9.1,12.3,12.3,5.7,0.4,0.4,0.0,23.4,57.2,56,51,UK,Europe,51.5074,-0.1278,1,2026-04-28,4,1,118,18,0,Spring,8.299999999999999,0,0,0,14.5,9.9,12.642857142857142,1.0
London,17.9,8.4,13.2,13.2,4.5,0.0,0.0,0.0,25.6,63.4,15,3,UK,Europe,51.5074,-0.1278,1,2026-04-29,4,2,119,18,0,Spring,9.499999999999998,0,0,0,12.3,11.5,12.885714285714284,1.0
London,20.9,10.8,15.7,17.8,7.3,0.0,0.0,0.0,17.7,46.1,0,0,UK,Europe,51.5074,-0.1278,1,2026-04-30,4,3,120,18,0,Spring,10.099999999999998,0,0,0,13.2,12.1,13.4,1.0
London,24.1,10.8,17.6,22.9,7.7,0.0,0.0,0.0,13.9,39.6,14,3,UK,Europe,51.5074,-0.1278,1,2026-05-01,5,4,121,18,0,Spring,13.3,0,0,0,15.7,11.5,14.271428571428572,1.0
London,22.5,10.7,16.0,21.2,9.3,7.8,7.8,0.0,13.4,34.9,66,63,UK,Europe,51.5074,-0.1278,1,2026-05-02,5,5,122,18,1,Spring,11.8,0,0,0,17.6,13.1,14.685714285714289,8.8
London,19.2,12.6,15.4,17.8,11.9,1.6,1.6,0.0,11.3,32.0,84,61,UK,Europe,51.5074,-0.1278,1,2026-05-03,5,6,123,18,1,Spring,6.6,0,0,0,16.0,13.5,14.957142857142856,10.4
London,16.3,11.6,13.9,15.2,10.7,0.4,0.4,0.0,10.4,28.1,78,51,UK,Europe,51.5074,-0.1278,1,2026-05-04,5,0,124,19,0,Spring,4.700000000000001,0,0,0,15.4,14.5,14.87142857142857,10.2
London,16.2,11.1,13.5,13.6,8.8,1.2,1.2,0.0,13.4,28.8,97,53,UK,Europe,51.5074,-0.1278,1,2026-05-05,5,1,125,19,0,Spring,5.1,0,0,0,13.9,12.3,15.042857142857144,11.0
Los_Angeles,15.2,6.4,11.2,11.3,4.9,0.0,0.0,0.0,23.8,53.6,11,2,USA,North America,34.0522,-118.2437,1,2026-01-08,1,3,8,2,0,Winter,8.799999999999999,0,0,0,13.0,15.2,13.4,32.099999999999994
Los_Angeles,15.8,3.2,8.8,13.6,1.1,0.0,0.0,0.0,9.7,26.3,13,3,USA,North America,34.0522,-118.2437,1,2026-01-09,1,4,9,2,0,Winter,12.6,0,0,0,11.2,14.6,12.571428571428571,26.1
Los_Angeles,18.0,4.3,10.2,17.4,1.8,0.0,0.0,0.0,7.0,16.9,5,1,USA,North America,34.0522,-118.2437,1,2026-01-10,1,5,10,2,1,Winter,13.7,0,0,0,8.8,15.0,11.885714285714286,13.2
Los_Angeles,19.5,6.2,12.0,18.7,3.5,0.0,0.0,0.0,5.4,12.6,9,1,USA,North America,34.0522,-118.2437,1,2026-01-11,1,6,11,2,1,Winter,13.3,0,0,0,10.2,13.7,11.642857142857142,5.1
Los_Angeles,20.1,5.3,12.0,19.0,2.9,0.0,0.0,0.0,5.6,14.8,15,3,USA,North America,34.0522,-118.2437,1,2026-01-12,1,0,12,3,0,Winter,14.8,0,0,0,12.0,13.1,11.485714285714286,3.5
Los_Angeles,23.4,6.2,13.2,22.8,3.9,0.0,0.0,0.0,6.1,13.3,0,0,USA,North America,34.0522,-118.2437,1,2026-01-13,1,1,13,3,0,Winter,17.2,0,0,0,12.0,13.2,11.485714285714286,0.0
Los_Angeles,24.3,8.4,14.8,24.3,6.5,0.0,0.0,0.0,5.1,13.0,2,0,USA,North America,34.0522,-118.2437,1,2026-01-14,1,2,14,3,0,Winter,15.9,0,0,0,13.2,13.0,11.742857142857144,0.0
Los_Angeles,25.4,8.2,15.5,25.3,6.5,0.0,0.0,0.0,8.6,16.9,7,2,USA,North America,34.0522,-118.2437,1,2026-01-15,1,3,15,3,0,Winter,17.2,0,0,0,14.8,11.2,12.357142857142858,0.0
Los_Angeles,23.6,7.7,14.8,23.6,5.9,0.0,0.0,0.0,5.5,14.8,25,3,USA,North America,34.0522,-118.2437,1,2026-01-16,1,4,16,3,0,Winter,15.900000000000002,0,0,0,15.5,8.8,13.214285714285714,0.0
Los_Angeles,22.8,7.2,14.2,21.9,5.3,0.0,0.0,0.0,4.6,12.6,92,3,USA,North America,34.0522,-118.2437,1,2026-01-17,1,5,17,3,1,Winter,15.6,0,0,0,14.8,10.2,13.785714285714286,0.0
Los_Angeles,23.3,6.7,14.6,22.3,5.0,0.0,0.0,0.0,5.2,11.5,49,3,USA,North America,34.0522,-118.2437,1,2026-01-18,1,6,18,3,1,Winter,16.6,0,0,0,14.2,12.0,14.157142857142857,0.0
Los_Angeles,21.9,11.4,15.6,21.0,9.7,0.0,0.0,0.0,4.8,11.5,14,3,USA,North America,34.0522,-118.2437,1,2026-01-19,1,0,19,4,0,Winter,10.499999999999998,0,0,0,14.6,12.0,14.671428571428567,0.0
Los_Angeles,22.6,7.6,14.4,22.0,5.6,0.0,0.0,0.0,4.7,11.2,50,3,USA,North America,34.0522,-118.2437,1,2026-01-20,1,1,20,4,0,Winter,15.000000000000002,0,0,0,15.6,13.2,14.842857142857143,0.0
Los_Angeles,18.0,9.5,13.6,17.6,8.1,0.0,0.0,0.0,4.8,13.3,98,3,USA,North America,34.0522,-118.2437,1,2026-01-21,1,2,21,4,0,Winter,8.5,0,0,0,14.4,14.8,14.671428571428567,0.0
Los_Angeles,16.8,11.1,13.6,17.1,10.8,6.8,6.8,0.0,10.1,20.9,83,63,USA,North America,34.0522,-118.2437,1,2026-01-22,1,3,22,4,0,Winter,5.700000000000001,0,0,0,13.6,15.5,14.4,6.8
Los_Angeles,18.9,11.3,14.1,18.7,11.2,0.1,0.1,0.0,6.9,18.7,62,51,USA,North America,34.0522,-118.2437,1,2026-01-23,1,4,23,4,0,Winter,7.599999999999998,0,0,0,13.6,14.8,14.3,6.9
Los_Angeles,17.1,10.2,13.7,16.7,9.5,1.3,1.3,0.0,6.7,17.3,51,53,USA,North America,34.0522,-118.2437,1,2026-01-24,1,5,24,4,1,Winter,6.900000000000002,0,0,0,14.1,14.2,14.228571428571428,8.2
Los_Angeles,19.0,3.5,11.4,17.3,1.1,0.0,0.0,0.0,5.6,11.5,71,3,USA,North America,34.0522,-118.2437,1,2026-01-25,1,6,25,4,1,Winter,15.5,0,0,0,13.7,14.6,13.771428571428572,8.2
Los_Angeles,21.1,6.3,12.9,18.4,4.2,0.0,0.0,0.0,7.0,19.8,57,3,USA,North America,34.0522,-118.2437,1,2026-01-26,1,0,26,5,0,Winter,14.8,0,0,0,11.4,15.6,13.385714285714286,8.2
Los_Angeles,21.8,3.1,12.0,19.0,0.4,0.0,0.0,0.0,5.4,13.7,30,3,USA,North America,34.0522,-118.2437,1,2026-01-27,1,1,27,5,0,Winter,18.7,0,0,0,12.9,14.4,13.042857142857144,8.2
Los_Angeles,20.1,9.9,13.8,17.2,7.5,0.0,0.0,0.0,5.1,18.0,99,3,USA,North America,34.0522,-118.2437,1,2026-01-28,1,2,28,5,0,Winter,10.2,0,0,0,12.0,13.6,13.071428571428571,8.2
Los_Angeles,24.6,6.3,15.1,21.8,4.5,0.0,0.0,0.0,7.7,18.7,2,1,USA,North America,34.0522,-118.2437,1,2026-01-29,1,3,29,5,0,Winter,18.3,0,0,0,13.8,13.6,13.285714285714286,1.4
Los_Angeles,28.2,8.8,17.7,24.8,6.2,0.0,0.0,0.0,10.1,20.5,31,3,USA,North America,34.0522,-118.2437,1,2026-01-30,1,4,30,5,0,Winter,19.4,0,0,0,15.1,14.1,13.8,1.3
Los_Angeles,27.6,8.9,17.7,25.5,6.9,0.0,0.0,0.0,5.9,12.2,0,0,USA,North America,34.0522,-118.2437,1,2026-01-31,1,5,31,5,1,Winter,18.700000000000003,0,0,0,17.7,13.7,14.37142857142857,0.0
Los_Angeles,27.5,8.6,17.1,25.9,6.5,0.0,0.0,0.0,9.5,22.0,15,3,USA,North America,34.0522,-118.2437,1,2026-02-01,2,6,32,5,1,Winter,18.9,0,0,0,17.7,11.4,15.185714285714283,0.0
Los_Angeles,24.0,12.1,17.2,22.8,10.3,0.0,0.0,0.0,5.6,13.3,11,3,USA,North America,34.0522,-118.2437,1,2026-02-02,2,0,33,6,0,Winter,11.9,0,0,0,17.1,12.9,15.8,0.0
Los_Angeles,26.0,7.2,15.8,24.5,5.7,0.0,0.0,0.0,9.0,18.7,0,0,USA,North America,34.0522,-118.2437,1,2026-02-03,2,1,34,6,0,Winter,18.8,0,0,0,17.2,12.0,16.342857142857145,0.0
Los_Angeles,29.2,9.3,18.7,27.4,6.9,0.0,0.0,0.0,11.1,24.1,0,0,USA,North America,34.0522,-118.2437,1,2026-02-04,2,2,35,6,0,Winter,19.9,0,0,0,15.8,13.8,17.04285714285714,0.0
Los_Angeles,27.0,8.4,17.8,24.3,6.4,0.0,0.0,0.0,9.4,18.4,58,3,USA,North America,34.0522,-118.2437,1,2026-02-05,2,3,36,6,0,Winter,18.6,0,0,0,18.7,15.1,17.428571428571427,0.0
Los_Angeles,21.1,13.8,16.6,21.4,13.5,0.0,0.0,0.0,7.2,20.5,74,3,USA,North America,34.0522,-118.2437,1,2026-02-06,2,4,37,6,0,Winter,7.300000000000001,0,0,0,17.8,17.7,17.271428571428572,0.0
Los_Angeles,23.5,9.1,15.4,23.0,8.6,0.0,0.0,0.0,10.0,24.5,18,3,USA,North America,34.0522,-118.2437,1,2026-02-07,2,5,38,6,1,Winter,14.4,0,0,0,16.6,17.7,16.942857142857143,0.0
Los_Angeles,27.5,9.4,17.5,26.2,7.6,0.0,0.0,0.0,7.2,16.6,3,1,USA,North America,34.0522,-118.2437,1,2026-02-08,2,6,39,6,1,Winter,18.1,0,0,0,15.4,17.1,17.0,0.0
Los_Angeles,24.6,10.5,16.7,23.8,9.1,0.0,0.0,0.0,6.4,14.4,85,3,USA,North America,34.0522,-118.2437,1,2026-02-09,2,0,40,7,0,Winter,14.1,0,0,0,17.5,17.2,16.92857142857143,0.0
Los_Angeles,18.5,13.9,15.6,17.3,12.7,2.1,2.1,0.0,18.9,41.4,100,55,USA,North America,34.0522,-118.2437,1,2026-02-10,2,1,41,7,0,Winter,4.6,0,0,0,16.7,15.8,16.9,2.1
Los_Angeles,17.6,11.8,14.8,17.0,10.8,13.7,13.7,0.0,15.9,38.2,78,63,USA,North America,34.0522,-118.2437,1,2026-02-11,2,2,42,7,0,Winter,5.800000000000001,0,0,0,15.6,18.7,16.34285714285714,15.8
Los_Angeles,18.8,8.8,13.1,18.9,7.5,0.0,0.0,0.0,8.0,21.6,82,3,USA,North America,34.0522,-118.2437,1,2026-02-12,2,3,43,7,0,Winter,10.0,0,0,0,14.8,17.8,15.671428571428573,15.8
Los_Angeles,20.4,6.2,13.3,20.1,4.5,0.0,0.0,0.0,7.3,15.8,14,3,USA,North America,34.0522,-118.2437,1,2026-02-13,2,4,44,7,0,Winter,14.2,0,0,0,13.1,16.6,15.2,15.8
Los_Angeles,19.0,9.9,13.9,18.9,7.7,0.0,0.0,0.0,8.4,22.3,59,3,USA,North America,34.0522,-118.2437,1,2026-02-14,2,5,45,7,1,Winter,9.1,0,0,0,13.3,15.4,14.985714285714286,15.8
Los_Angeles,17.5,10.6,13.6,15.6,10.1,0.4,0.4,0.0,8.7,21.6,92,51,USA,North America,34.0522,-118.2437,1,2026-02-15,2,6,46,7,1,Winter,6.9,0,0,0,13.9,17.5,14.428571428571429,16.2
Los_Angeles,12.8,9.0,11.8,12.6,7.8,34.6,34.6,0.0,15.2,34.2,91,65,USA,North America,34.0522,-118.2437,1,2026-02-16,2,0,47,8,0,Winter,3.8000000000000007,1,0,0,13.6,16.7,13.728571428571428,50.8
Los_Angeles,15.0,8.4,11.3,12.4,7.3,11.0,11.0,0.0,15.5,38.2,69,63,USA,North America,34.0522,-118.2437,1,2026-02-17,2,1,48,8,0,Winter,6.6,0,0,0,11.8,15.6,13.114285714285716,59.7
Los_Angeles,14.7,8.9,11.5,11.4,6.0,3.4,3.4,0.0,25.2,54.7,42,55,USA,North America,34.0522,-118.2437,1,2026-02-18,2,2,49,8,0,Winter,5.799999999999999,0,0,0,11.3,14.8,12.642857142857142,49.400000000000006
Los_Angeles,13.2,6.5,9.1,12.2,4.6,12.8,12.8,0.0,17.1,43.2,60,63,USA,North America,34.0522,-118.2437,1,2026-02-19,2,3,50,8,0,Winter,6.699999999999999,0,0,0,11.5,13.1,12.071428571428571,62.20000000000001
Los_Angeles,14.6,2.3,8.1,12.5,0.0,0.0,0.0,0.0,6.8,20.9,43,3,USA,North America,34.0522,-118.2437,1,2026-02-20,2,4,51,8,0,Winter,12.3,0,0,0,9.1,13.3,11.328571428571427,62.20000000000001
Los_Angeles,18.9,3.7,10.5,17.2,1.5,0.0,0.0,0.0,5.4,19.4,11,3,USA,North America,34.0522,-118.2437,1,2026-02-21,2,5,52,8,1,Winter,15.2,0,0,0,8.1,13.9,10.842857142857142,62.20000000000001
Los_Angeles,21.9,5.7,13.0,21.7,3.5,0.0,0.0,0.0,9.0,19.1,23,3,USA,North America,34.0522,-118.2437,1,2026-02-22,2,6,53,8,1,Winter,16.2,0,0,0,10.5,13.6,10.757142857142856,61.80000000000001
Los_Angeles,25.1,6.9,15.2,25.8,5.1,0.0,0.0,0.0,7.1,14.4,53,3,USA,North America,34.0522,-118.2437,1,2026-02-23,2,0,54,9,0,Winter,18.200000000000003,0,0,0,13.0,11.8,11.242857142857144,27.20000000000001
